Nro.Región,Región,Comuna,Inscritos,Votación,Participacion_pct
5,DE VALPARAISO,CALLE LARGA,10115,5814,57.47899159663865
5,DE VALPARAISO,CARTAGENA,16292,8822,54.149275718143876
5,DE VALPARAISO,CASABLANCA,19969,10792,54.043767840152235
5,DE VALPARAISO,CATEMU,11319,6027,53.246753246753244
5,DE VALPARAISO,CONCON,31614,18228,57.65799962042133
5,DE VALPARAISO,EL QUISCO,10476,5868,56.013745704467354
5,DE VALPARAISO,EL TABO,8442,4959,58.74200426439232
5,DE VALPARAISO,HIJUELAS,14181,7265,51.23051970947042
5,DE VALPARAISO,ISLA DE PASCUA,4809,1900,39.50925348305261
5,DE VALPARAISO,JUAN FERNANDEZ,804,277,34.452736318407965
5,DE VALPARAISO,LA CRUZ,12350,6930,56.11336032388664
5,DE VALPARAISO,LA LIGUA,27982,14973,53.50939889929241
5,DE VALPARAISO,LIMACHE,34923,16829,48.18887266271511
5,DE VALPARAISO,LLAY-LLAY,19598,10538,53.7707929380549
5,DE VALPARAISO,LOS ANDES,52625,26314,50.00285035629454
5,DE VALPARAISO,NOGALES,18507,10116,54.660398768033716
5,DE VALPARAISO,OLMUE,13993,7066,50.49667690988351
5,DE VALPARAISO,PANQUEHUE,5961,3366,56.46703573225969
5,DE VALPARAISO,PAPUDO,4893,2793,57.08154506437768
5,DE VALPARAISO,PETORCA,8969,4724,52.670308841565394
5,DE VALPARAISO,PUCHUNCAVI,12751,6678,52.372362951925346
5,DE VALPARAISO,PUTAENDO,12751,6727,52.756646537526464
5,DE VALPARAISO,QUILLOTA,69778,33392,47.85462466680042
5,DE VALPARAISO,QUILPUE,120653,59200,49.066330717014914
5,DE VALPARAISO,QUINTERO,20977,10549,50.2884111169376
5,DE VALPARAISO,RINCONADA,7897,4506,57.05964290236799
5,DE VALPARAISO,SAN ANTONIO,75069,38555,51.35941600394304
5,DE VALPARAISO,SAN ESTEBAN,13366,7662,57.32455484064043
5,DE VALPARAISO,SAN FELIPE,56340,28035,49.760383386581466
5,DE VALPARAISO,SANTA MARIA,11203,6368,56.84191734356868
5,DE VALPARAISO,SANTO DOMINGO,10198,6763,66.31692488723279
5,DE VALPARAISO,VALPARAISO,282643,121642,43.037329776431754
5,DE VALPARAISO,VILLA ALEMANA,84356,41559,49.26620513063683
5,DE VALPARAISO,VIÑA DEL MAR,289559,137296,47.415552616219834
5,DE VALPARAISO,ZAPALLAR,6878,4020,58.44722302995057
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHEPICA,12993,6446,49.61132917724929
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,27722,14312,51.62686674843084
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CODEGUA,10153,5492,54.09238648675269
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COINCO,6495,3393,52.24018475750577
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLTAUCO,14210,7079,49.817030260380015
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,DOÑIHUE,16777,8895,53.01901412648269
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,GRANEROS,24474,13370,54.6294026313639
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LA ESTRELLA,3183,1781,55.95350298460572
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,18142,9336,51.46069893065815
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LITUECHE,5485,3294,60.05469462169554
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,LOLOL,6464,3713,57.44121287128713
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MACHALI,28560,15071,52.76960784313726
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MALLOA,11535,6508,56.419592544429996
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MARCHIGUE,6438,3442,53.46380863622243
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MOSTAZAL,18575,10017,53.92732166890982
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,14103,7443,52.77600510529674
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,NAVIDAD,5408,3085,57.04511834319527
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,OLIVAR,11138,6254,56.15011671754354
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PALMILLA,9798,5352,54.62339252908757
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,6095,3163,51.89499589827727
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PERALILLO,9423,5065,53.75145919558527
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PEUMO,12056,6717,55.714996682149966
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,15453,8238,53.310036886041544
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHILEMU,12091,6413,53.03945083119675
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PLACILLA,7398,4177,56.46120573127872
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,PUMANQUE,3571,1957,54.802576309157104
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,QUINTA DE TILCOCO,11515,6719,58.34997828918802
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,181488,91181,50.24078726968174
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,RENGO,44637,23629,52.93590519076103
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQUINOA,20423,11098,54.34069431523283
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN FERNANDO,58113,30087,51.7732693201177
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,36661,19317,52.69087040724476
6,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,SANTA CRUZ,29017,14461,49.83630285694593
7,DEL MAULE,CAUQUENES,36651,19581,53.425554555128095
7,DEL MAULE,CHANCO,9070,5532,60.9922822491731
7,DEL MAULE,COLBUN,16082,8717,54.203457281432655
7,DEL MAULE,CONSTITUCION,37374,19282,51.592015839888695
7,DEL MAULE,CUREPTO,10064,5469,54.34220985691574
7,DEL MAULE,CURICO,106688,56473,52.93285092981404
7,DEL MAULE,EMPEDRADO,4218,2411,57.15979137031768
7,DEL MAULE,HUALAÑE,8887,5374,60.47034994936424
7,DEL MAULE,LICANTEN,6583,3630,55.14203250797509
7,DEL MAULE,LINARES,76230,39192,51.41282959464778
7,DEL MAULE,LONGAVI,24710,13413,54.28166734115742
7,DEL MAULE,MAULE,17351,9665,55.70284133479338
7,DEL MAULE,MOLINA,36432,20461,56.16216512955643
7,DEL MAULE,PARRAL,35574,19551,54.958677685950406
7,DEL MAULE,PELARCO,7730,4369,56.520051746442434
7,DEL MAULE,PELLUHUE,6254,3886,62.13623281100096
7,DEL MAULE,PENCAHUE,9611,5997,62.39725314743523
7,DEL MAULE,RAUCO,9136,5343,58.48292469352015
7,DEL MAULE,RETIRO,15449,8488,54.94206744773125
7,DEL MAULE,RIO CLARO,10458,5963,57.01855039204437
7,DEL MAULE,ROMERAL,12588,7287,57.88846520495711
7,DEL MAULE,SAGRADA FAMILIA,14809,8883,59.983793639003316
7,DEL MAULE,SAN CLEMENTE,33723,18011,53.40865284820448
7,DEL MAULE,SAN JAVIER,35863,18983,52.9319911886903
7,DEL MAULE,SAN RAFAEL,7386,4462,60.41158949363661
7,DEL MAULE,TALCA,167395,89097,53.22560411003913
7,DEL MAULE,TENO,22440,11215,49.9777183600713
7,DEL MAULE,VICHUQUEN,4722,2599,55.04023718763236
7,DEL MAULE,VILLA ALEGRE,12548,7039,56.096589097864204
7,DEL MAULE,YERBAS BUENAS,13502,7700,57.028588357280405
8,DEL BIOBIO,ALTO BIOBIO,4917,2078,42.261541590400654
8,DEL BIOBIO,ANTUCO,4289,2206,51.43390067614828
8,DEL BIOBIO,ARAUCO,28662,15540,54.218128532551816
8,DEL BIOBIO,BULNES,19440,10584,54.44444444444444
8,DEL BIOBIO,CABRERO,22668,12123,53.48067760719958
8,DEL BIOBIO,CAÑETE,27507,13216,48.04595193950631
8,DEL BIOBIO,CHIGUAYANTE,59968,32273,53.817035752401274
8,DEL BIOBIO,CHILLAN,141754,73040,51.52588286750286
8,DEL BIOBIO,CHILLAN VIEJO,18284,10770,58.90395974622621
8,DEL BIOBIO,COBQUECURA,5212,2918,55.98618572524943
8,DEL BIOBIO,COELEMU,14672,8643,58.908124318429664
8,DEL BIOBIO,COIHUECO,19868,10456,52.627340446949866
8,DEL BIOBIO,CONCEPCION,198299,101947,51.41074841527189
8,DEL BIOBIO,CONTULMO,5576,2988,53.58680057388809
8,DEL BIOBIO,CORONEL,81725,42487,51.98776384215357
8,DEL BIOBIO,CURANILAHUE,29387,14920,50.77074897063327
8,DEL BIOBIO,EL CARMEN,11868,6204,52.27502527805864
8,DEL BIOBIO,FLORIDA,10094,5776,57.22211214582921
8,DEL BIOBIO,HUALPEN,74008,40602,54.86163657982921
8,DEL BIOBIO,HUALQUI,18234,9892,54.25030163430953
8,DEL BIOBIO,LAJA,20743,10474,50.49414260232368
8,DEL BIOBIO,LEBU,21127,10553,49.95030056326028
8,DEL BIOBIO,LOS ALAMOS,16291,8722,53.53876373457738
8,DEL BIOBIO,LOS ANGELES,145351,69302,47.67906653548995
8,DEL BIOBIO,LOTA,47832,25856,54.055862184311756
8,DEL BIOBIO,MULCHEN,25356,13112,51.7116264395015
8,DEL BIOBIO,NACIMIENTO,23351,11736,50.25908954648624
8,DEL BIOBIO,NEGRETE,8226,4624,56.212010697787505
8,DEL BIOBIO,NINHUE,5804,3379,58.2184700206754
8,DEL BIOBIO,PEMUCO,7591,4099,53.99815571071005
8,DEL BIOBIO,PENCO,39950,23088,57.792240300375475
8,DEL BIOBIO,PINTO,10539,5782,54.86289021728816
8,DEL BIOBIO,PORTEZUELO,5578,3079,55.198996055934025
8,DEL BIOBIO,QUILACO,4147,2207,53.21919459850495
8,DEL BIOBIO,QUILLECO,8979,4771,53.135092994765564
8,DEL BIOBIO,QUILLON,14127,7550,53.443760175550366
8,DEL BIOBIO,QUIRIHUE,10597,5955,56.1951495706332
8,DEL BIOBIO,RANQUIL,5506,3192,57.97312023247366
8,DEL BIOBIO,SAN CARLOS,44690,22874,51.18371000223764
8,DEL BIOBIO,SAN FABIAN,4524,2373,52.45358090185677
8,DEL BIOBIO,SAN IGNACIO,13543,7266,53.65133279184818
8,DEL BIOBIO,SAN NICOLAS,9578,5605,58.51952390895803
8,DEL BIOBIO,SAN PEDRO DE LA PAZ,71547,38876,54.336310397361174
8,DEL BIOBIO,SAN ROSENDO,4216,2359,55.95351043643264
8,DEL BIOBIO,SANTA BARBARA,12495,6023,48.20328131252501
8,DEL BIOBIO,SANTA JUANA,11799,6204,52.58072718026951
8,DEL BIOBIO,TALCAHUANO,131520,63978,48.645072992700726
8,DEL BIOBIO,TIRUA,8285,4180,50.452625226312605
8,DEL BIOBIO,TOME,47444,24921,52.527189950257146
8,DEL BIOBIO,TREHUACO,5500,3394,61.70909090909091
8,DEL BIOBIO,TUCAPEL,12021,6282,52.258547541801846
8,DEL BIOBIO,YUMBEL,19213,10690,55.63941081559361
8,DEL BIOBIO,YUNGAY,15134,7590,50.15197568389058
8,DEL BIOBIO,ÑIQUEN,9932,5154,51.89287152637938
9,DE LA ARAUCANIA,ANGOL,44671,22689,50.791341138546265
9,DE LA ARAUCANIA,CARAHUE,23648,11721,49.564445196211096
9,DE LA ARAUCANIA,CHOLCHOL,9199,5326,57.897597564952704
9,DE LA ARAUCANIA,COLLIPULLI,20876,10782,51.64782525388005
9,DE LA ARAUCANIA,CUNCO,18862,8330,44.162867140282046
9,DE LA ARAUCANIA,CURACAUTIN,20390,7899,38.73957822461991
9,DE LA ARAUCANIA,CURARREHUE,7616,3405,44.70850840336135
9,DE LA ARAUCANIA,ERCILLA,7685,3583,46.62329212752114
9,DE LA ARAUCANIA,FREIRE,21559,10549,48.93084094809592
9,DE LA ARAUCANIA,GALVARINO,11532,6014,52.1505376344086
9,DE LA ARAUCANIA,GORBEA,15154,7437,49.07615151115217
9,DE LA ARAUCANIA,LAUTARO,30981,15341,49.51744617668894
9,DE LA ARAUCANIA,LONCOCHE,21742,10237,47.08398491399136
9,DE LA ARAUCANIA,LONQUIMAY,11146,4487,40.256594293917104
9,DE LA ARAUCANIA,LOS SAUCES,7176,4170,58.11036789297659
9,DE LA ARAUCANIA,LUMACO,9002,4721,52.44390135525438
9,DE LA ARAUCANIA,MELIPEUCO,7073,2732,38.6257599321363
9,DE LA ARAUCANIA,NUEVA IMPERIAL,28972,15334,52.92696396520778
9,DE LA ARAUCANIA,PADRE LAS CASAS,51184,24133,47.14949984370116
9,DE LA ARAUCANIA,PERQUENCO,6276,3564,56.787762906309744
9,DE LA ARAUCANIA,PITRUFQUEN,21126,10198,48.27227113509419
9,DE LA ARAUCANIA,PUCON,22850,9451,41.36105032822757
9,DE LA ARAUCANIA,PUREN,11653,5939,50.9654166309105
9,DE LA ARAUCANIA,RENAICO,8791,4821,54.84017745421453
9,DE LA ARAUCANIA,SAAVEDRA,12616,5957,47.217818642993024
9,DE LA ARAUCANIA,TEMUCO,218196,103328,47.35558855341069
9,DE LA ARAUCANIA,TEODORO SCHMIDT,13464,7279,54.062685680332734
9,DE LA ARAUCANIA,TOLTEN,10131,4844,47.81364129898332
9,DE LA ARAUCANIA,TRAIGUEN,18218,9475,52.00900208584917
9,DE LA ARAUCANIA,VICTORIA,31449,14665,46.63105345162008
9,DE LA ARAUCANIA,VILCUN,21945,10763,49.045340624287995
9,DE LA ARAUCANIA,VILLARRICA,47295,20860,44.10614229834021
10,DE LOS LAGOS,ANCUD,36460,16218,44.481623697202416
10,DE LOS LAGOS,CALBUCO,29379,11880,40.437046870213415
10,DE LOS LAGOS,CASTRO,36758,16115,43.84079656129278
10,DE LOS LAGOS,CHAITEN,5190,1536,29.595375722543356
10,DE LOS LAGOS,CHONCHI,11723,5680,48.451761494497994
10,DE LOS LAGOS,COCHAMO,4298,1604,37.319683573755235
10,DE LOS LAGOS,CURACO DE VELEZ,3335,1689,50.64467766116941
10,DE LOS LAGOS,DALCAHUE,10717,4678,43.65027526359989
10,DE LOS LAGOS,FRESIA,11693,6542,55.948003078765076
10,DE LOS LAGOS,FRUTILLAR,14068,7865,55.90702303099232
10,DE LOS LAGOS,FUTALEUFU,3441,1058,30.74687590816623
10,DE LOS LAGOS,HUALAIHUE,7898,3828,48.467966573816156
10,DE LOS LAGOS,LLANQUIHUE,14421,7973,55.28742805630677
10,DE LOS LAGOS,LOS MUERMOS,15075,7430,49.28689883913764
10,DE LOS LAGOS,MAULLIN,14771,6514,44.099925529754245
10,DE LOS LAGOS,OSORNO,135263,66495,49.159785011422194
10,DE LOS LAGOS,PALENA,2180,833,38.211009174311926
10,DE LOS LAGOS,PUERTO MONTT,162408,72118,44.405448007487315
10,DE LOS LAGOS,PUERTO OCTAY,8508,4454,52.35072872590503
10,DE LOS LAGOS,PUERTO VARAS,34318,17488,50.95868057579113
10,DE LOS LAGOS,PUQUELDON,4202,1923,45.76392194193241
10,DE LOS LAGOS,PURRANQUE,19322,10256,53.07939136735328
10,DE LOS LAGOS,PUYEHUE,10696,6031,56.385564697083026
10,DE LOS LAGOS,QUEILEN,5636,2375,42.13981547196594
10,DE LOS LAGOS,QUELLON,20145,8142,40.41697691734922
10,DE LOS LAGOS,QUEMCHI,8381,3385,40.38897506264169
10,DE LOS LAGOS,QUINCHAO,8980,3170,35.30066815144766
10,DE LOS LAGOS,RIO NEGRO,12835,7023,54.717569146864044
10,DE LOS LAGOS,SAN JUAN DE LA COSTA,7549,4139,54.82845409988077
10,DE LOS LAGOS,SAN PABLO,9468,5459,57.65737220109843
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,AYSEN,20771,8959,43.132251697077656
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CHILE CHICO,6082,2086,34.29792831305492
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,CISNES,4066,1776,43.67929168716183
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,COCHRANE,3083,1323,42.91274732403503
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,COYHAIQUE,50426,20932,41.51033197160195
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,GUAITECAS,1398,557,39.84263233190271
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,LAGO VERDE,1029,441,42.857142857142854
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,O'HIGGINS,641,187,29.17316692667707
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,RIO IBAÑEZ,2559,1260,49.2379835873388
11,DE AYSEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO,TORTEL,483,210,43.47826086956522
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,ANTARTICA,357,46,12.885154061624648
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,CABO DE HORNOS,1738,613,35.27042577675489
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,LAGUNA BLANCA,995,393,39.49748743718593
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,NATALES,20932,8000,38.21899484043569
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,PORVENIR,6351,2142,33.72697213037317
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,PRIMAVERA,1306,318,24.349157733537517
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,PUNTA ARENAS,117697,49865,42.36726509596676
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,RIO VERDE,888,343,38.626126126126124
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,SAN GREGORIO,1059,275,25.967894239848917
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,TIMAUKEL,805,125,15.527950310559005
12,DE MAGALLANES Y DE LA ANTARTICA CHILENA,TORRES DEL PAINE,1500,499,33.266666666666666
13,METROPOLITANA DE SANTIAGO,ALHUE,6282,2381,37.90194205666985
13,METROPOLITANA DE SANTIAGO,BUIN,60740,31122,51.23806387882779
13,METROPOLITANA DE SANTIAGO,CALERA DE TANGO,19080,11128,58.322851153039835
13,METROPOLITANA DE SANTIAGO,CERRILLOS,66257,32231,48.64542614365275
13,METROPOLITANA DE SANTIAGO,CERRO NAVIA,115911,54820,47.29490729956605
13,METROPOLITANA DE SANTIAGO,COLINA,68623,32527,47.399559914314445
13,METROPOLITANA DE SANTIAGO,CONCHALI,119273,58739,49.247524586452926
13,METROPOLITANA DE SANTIAGO,CURACAVI,22516,12313,54.685556937289036
13,METROPOLITANA DE SANTIAGO,EL BOSQUE,135752,64896,47.80482055512994
13,METROPOLITANA DE SANTIAGO,EL MONTE,24506,13207,53.892924181833024
13,METROPOLITANA DE SANTIAGO,ESTACION CENTRAL,127374,58370,45.8256787099408
13,METROPOLITANA DE SANTIAGO,HUECHURABA,61822,32810,53.07172204069749
13,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,78655,35391,44.9952323437798
13,METROPOLITANA DE SANTIAGO,ISLA DE MAIPO,23663,12287,51.924946118412706
13,METROPOLITANA DE SANTIAGO,LA CISTERNA,82724,41367,50.00604419515498
13,METROPOLITANA DE SANTIAGO,LA FLORIDA,289671,152709,52.71808361900224
13,METROPOLITANA DE SANTIAGO,LA GRANJA,103031,46991,45.60860323591929
13,METROPOLITANA DE SANTIAGO,LA PINTANA,128437,51543,40.13095914728622
13,METROPOLITANA DE SANTIAGO,LA REINA,87191,52274,59.95343556100974
13,METROPOLITANA DE SANTIAGO,LAMPA,41826,20183,48.25467412614163
13,METROPOLITANA DE SANTIAGO,LAS CONDES,237232,142938,60.252411141835836
13,METROPOLITANA DE SANTIAGO,LO BARNECHEA,64228,38793,60.39889144921218
13,METROPOLITANA DE SANTIAGO,LO ESPEJO,92943,43092,46.36390045511765
13,METROPOLITANA DE SANTIAGO,LO PRADO,88996,45141,50.72250438221943
13,METROPOLITANA DE SANTIAGO,MACUL,98121,53156,54.173928109171335
13,METROPOLITANA DE SANTIAGO,MAIPU,343277,173503,50.543147370782194
13,METROPOLITANA DE SANTIAGO,MARIA PINTO,9474,5103,53.86320455984801
13,METROPOLITANA DE SANTIAGO,MELIPILLA,86963,43103,49.56475742557179
13,METROPOLITANA DE SANTIAGO,PADRE HURTADO,34686,18134,52.280458974802514
13,METROPOLITANA DE SANTIAGO,PAINE,45088,23308,51.69446415897801
13,METROPOLITANA DE SANTIAGO,PEDRO AGUIRRE CERDA,96086,50265,52.31251170826135
13,METROPOLITANA DE SANTIAGO,PEÑAFLOR,63154,32351,51.22557557716058
13,METROPOLITANA DE SANTIAGO,PEÑALOLEN,175122,89783,51.268829730130996
13,METROPOLITANA DE SANTIAGO,PIRQUE,19107,10726,56.1364944784634
13,METROPOLITANA DE SANTIAGO,PROVIDENCIA,162042,84518,52.15808247244541
13,METROPOLITANA DE SANTIAGO,PUDAHUEL,150449,71330,47.4114151639426
13,METROPOLITANA DE SANTIAGO,PUENTE ALTO,338523,146063,43.14714214396068
13,METROPOLITANA DE SANTIAGO,QUILICURA,113456,53929,47.532964320970244
13,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,99838,47650,47.72731825557403
13,METROPOLITANA DE SANTIAGO,RECOLETA,136299,64543,47.35397911943595
13,METROPOLITANA DE SANTIAGO,RENCA,110107,50400,45.77365653409865
13,METROPOLITANA DE SANTIAGO,SAN BERNARDO,209084,92388,44.18702531040156
13,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,83423,41374,49.59543531160471
13,METROPOLITANA DE SANTIAGO,SAN JOSE DE MAIPO,14291,7809,54.64278217059688
13,METROPOLITANA DE SANTIAGO,SAN MIGUEL,95911,47373,49.392666117546476
13,METROPOLITANA DE SANTIAGO,SAN PEDRO,7327,3893,53.1322505800464
13,METROPOLITANA DE SANTIAGO,SAN RAMON,82520,41218,49.94910324769753
13,METROPOLITANA DE SANTIAGO,SANTIAGO,283650,121344,42.77948175568482
13,METROPOLITANA DE SANTIAGO,TALAGANTE,51315,27848,54.268732339471896
13,METROPOLITANA DE SANTIAGO,TILTIL,12787,6454,50.473136779541726
13,METROPOLITANA DE SANTIAGO,VITACURA,79859,54034,67.66175384114503
13,METROPOLITANA DE SANTIAGO,ÑUÑOA,178220,109520,61.45213780720458
14,DE LOS RIOS,CORRAL,5195,2746,52.858517805582295
14,DE LOS RIOS,FUTRONO,13208,6295,47.66050878255603
14,DE LOS RIOS,LA UNION,34242,17024,49.71672215407978
14,DE LOS RIOS,LAGO RANCO,8752,4481,51.199725776965266
14,DE LOS RIOS,LANCO,15157,7594,50.10226298080095
14,DE LOS RIOS,LOS LAGOS,17679,8459,47.847728943944794
14,DE LOS RIOS,MAFIL,6683,3453,51.66841238964537
14,DE LOS RIOS,MARIQUINA,16842,8584,50.96781854886593
14,DE LOS RIOS,PAILLACO,18354,9478,51.63996948893974
14,DE LOS RIOS,PANGUIPULLI,32027,14126,44.10653511100009
14,DE LOS RIOS,RIO BUENO,29158,14477,49.65018176829686
14,DE LOS RIOS,VALDIVIA,126740,65012,51.29556572510652
15,DE ARICA Y PARINACOTA,ARICA,161573,68055,42.120279997276775
15,DE ARICA Y PARINACOTA,CAMARONES,3708,1009,27.21143473570658
15,DE ARICA Y PARINACOTA,GENERAL LAGOS,2472,495,20.024271844660195
15,DE ARICA Y PARINACOTA,PUTRE,6102,1629,26.696165191740413
